Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
St. Lucia,LCA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,18.13695652,19.64571429,14.45454545,5.07518797,4.771723122,5.9765625,4.270152505,3.99408284,3.827586207,5.471841705,7.726517572,9.409173205,6.073626374,4.988642509,4.556824079,4.292718447,2.3342723,5.934283088,9.504854369,9.020088389,5.76330421,6.588381743,5.770601646,10.77831958,7.173776736,6.889440965,18.44446856,20.34977548,11.21285511,10.44572009,8.158487768,6.113959197,4.719775529,5.016470593,3.585645395,8.501456179,7.702618533,1.885069127,1.937714541,
Latin America & Caribbean,LCN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.876926805,0.973995913,0.44448953,0.837833118,0.583523153,0.827832062,0.507082526,0.649951681,0.761013902,0.849310577,0.86641655,1.003765028,0.874777989,0.781918234,0.628698833,0.825434785,0.663049424,0.690476286,0.988983789,0.862004976,0.755387606,0.950302822,1.127899049,0.916377517,1.667443562,1.667724278,2.296782041,3.079701313,3.41402795,4.560493469,3.649137509,3.408702753,2.976304754,2.366564579,3.075538838,2.912393886,3.216692837,4.235427022,3.887879949,2.74397449,3.332472659,3.843228281,3.714668679,4.359245422,3.891594355,5.344555133,3.531803289,3.088025559,4.471672482,3.230998914
Least developed countries: UN classification,LDC,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,0.304096498,0.341240481,0.326867457,0.130892784,0.800733307,0.338020548,0.59842059,0.568375718,0.491299597,0.244044352,0.363692529,-0.053469107,0.205145323,0.460444349,0.187891508,0.307970347,0.231785558,0.407102203,0.009571022,0.77799732,0.929837103,1.323838176,0.713576344,0.832396895,0.889662129,1.346003243,1.794192025,2.794568247,1.849881893,3.095323257,2.731838599,3.786979661,3.243541891,1.761698551,2.32450467,2.68016399,3.213704397,2.616755956,2.721391468,3.089125205,3.641349752,2.807392379,3.051954755,4.04362637,2.759611717,1.926988826,1.741426622,
Low income,LIC,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.299584221,0.208868311,0.196211416,0.288953395,0.319638084,0.344817279,0.823191704,0.223284922,0.664516115,0.548381601,0.418446888,0.217396757,0.162809422,-0.228182478,0.065251971,0.194001732,-0.070717283,0.190789764,0.071984299,0.154783256,0.077034818,0.479157147,1.055226422,1.34387736,0.867330348,0.324573915,0.584897251,0.903940969,1.280215951,1.491271703,1.577057913,2.552089279,2.676734791,3.413309435,3.527583636,2.226035651,3.369180342,3.70954761,4.073606657,2.849840474,4.429221391,5.305470728,5.733790882,4.75876331,3.414131895,3.507019305,3.820791693,3.37460014,3.371188614,
Liechtenstein,LIE,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.3135907,376.7979194,255.3067977,563.5689133,53.43499011,-7.295190146,1114.894149,728.8863046,319.1002703,664.5481162,587.8352337,460.1917525,540.3761663,18.06890509,140.3009477,1282.632552,972.6994613,595.1537797,,
Sri Lanka,LKA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,-0.013063525,0.012661922,0.011746573,0.017387524,0.03916537,0.003764173,2.78E-05,-0.029688497,0.053944134,1.394269235,1.068684421,1.115631636,1.332999395,0.731028082,0.539629797,0.437605603,0.464045945,0.890492573,0.65520341,0.282532657,0.539742839,0.5371914,1.26379157,1.881082276,1.420195947,0.429753548,0.862545736,2.849579948,1.224592312,1.12676595,1.05898829,1.090747209,1.188277909,1.211327409,1.126677351,1.116128543,1.696262869,1.863973322,1.847530254,0.960390595,0.841873411,1.46405222,1.375209636,1.254815449,1.126094958,0.843202526,1.088638432,1.570116063,1.821348908,
Lower middle income,LMC,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.570463911,0.467329458,0.473836921,0.528516511,0.521496713,0.42389957,0.429224544,0.424491291,0.369067442,0.567799411,0.253566582,0.418883461,0.306787535,0.326697884,0.282313707,0.481627256,0.370096882,0.453930528,0.511506726,0.746020543,0.404403487,0.563892299,0.599685372,1.037869382,1.280744849,1.153684633,1.239664116,1.44025175,1.585894911,1.480216942,1.333770864,1.627860772,1.597700255,1.40979802,1.346711492,2.032869614,2.795841523,3.066998379,3.581093263,2.782044398,2.015348357,2.098287261,1.843442687,1.745889216,1.887226988,2.332257764,2.017187369,1.918545427,1.883175178,1.752634867
Low & middle income,LMY,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.741884633,0.796379984,0.48560741,0.805102508,0.66900041,0.786270743,0.487172555,0.489689362,0.593260867,0.500442026,0.453280512,0.593104722,0.503821191,0.467942886,0.443449131,0.517648514,0.425306804,0.485054693,0.714702254,0.75085028,0.650904004,0.9456551,1.131230519,1.515375825,1.852313274,1.847148226,2.120966913,2.651628949,2.725706553,2.903606094,2.467622388,2.698534998,2.52544311,2.309431317,2.581261555,3.027662566,3.277640409,3.751136659,3.581108405,2.50780722,2.997394058,3.036250136,2.630335642,2.715702648,2.269811765,2.313821772,2.0687459,1.862269659,1.974277348,1.62829818
Lesotho,LSO,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,0,0,0.227616895,0.00750302,0.068931641,1.04131163,1.102263042,0.929680514,1.306754566,0.724809441,1.822076722,0.706957665,1.471914974,4.538044563,2.772861964,2.762959286,1.134407201,1.007158246,1.873153943,4.926620642,2.412879506,3.072934212,3.274123864,3.053486876,2.414323809,3.651798841,3.596348,3.659599267,3.795558364,3.683701392,1.631137039,1.351158889,4.405852285,0.6260878,5.151679318,0.41915239,2.332779473,2.24264764,2.082579214,3.778658651,8.705315193,7.351360751,5.117552647,4.996186192,4.782198489
Late-demographic dividend,LTE,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,0.990897363,0.697226154,0.694648636,0.807572878,0.89798964,0.755395892,0.733145613,0.665939101,0.528273083,0.661087348,,0.905539019,0.894715674,1.028891698,1.424271515,2.249263445,2.40981371,2.233340041,2.693503253,3.302794922,3.898450376,4.331219041,4.247579845,3.511836884,3.824393857,3.557215996,3.447805873,4.603909114,4.571305002,5.225442859,4.257986961,3.85118931,4.26957485,4.028480747,3.712913255,3.397524779,3.375348586,3.848628618,2.73490867,2.23445685,2.314690627,1.324033212
Lithuania,LTU,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.921858814,1.817507675,3.57981891,8.173892354,5.144844108,3.29548081,3.610692014,4.627916817,1.156218321,3.848295174,4.947922851,7.477218899,6.546916554,3.610534684,-0.962123929,2.977662212,4.328246514,1.579363143,1.537862169,0.734722636,2.521421059,2.237132982,2.495111292,1.623144406,2.495965623
Luxembourg,LUX,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.96712096,14.51790944,14.93326034,12.43666267,75.96383407,-58.32288048,12.74333532,53.05599775,73.53262074,14.73745723,44.98641207,25.92068164,28.54220752,21.63797597,52.52469117,-10.59256234,-7.917423226,
Latvia,LVA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.229067021,5.567062969,7.288254387,5.1973988,4.630193286,4.085914167,2.08165517,1.679869481,2.699115096,4.121053931,4.789395105,7.956721236,8.78184452,4.022305809,-0.571493336,1.995401875,5.333385506,3.835728783,3.267921182,3.317376299,3.000528717,1.201363076,3.75396739,1.302638108,2.635020208
"Macao SAR, China",MAC,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,0.022999545,0.726714013,,-0.02817262,0.003294901,-0.004636195,0.015423709,-0.022360904,0.014902574,0.287005706,-0.39967054,-0.063993932,0.055539204,0.03130345,0.083397219,0.032033216,-0.265337073,0.145133594,-0.011755091,2.349135568,5.380013715,6.17582859,7.288151565,14.67905263,19.7223349,29.21251435,19.03966351,-1.9213883,12.90471027,4.778923665,8.286323961,7.248760644,4.268173084,0.809858512,3.686896074,1.213033037,4.221804957,
St. Martin (French part),MAF,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.505519205,0.530225899,0.256202185,0.087950074,-0.2657839,0.055871989,0.396636899,0.072345077,0.088842773,0.046741366,0.411510741,0.329327471,0.449506233,0.283812172,0.316964971,0.13324521,0.002821794,0.273715535,0.329354803,0.63485078,0.547125195,0.983299748,1.253209909,1.552546867,1.547360542,0.857714129,0.828039326,2.757090065,0.738435977,1.986389025,1.097744357,7.158102454,1.137290892,4.442277216,1.498214019,2.679705952,3.585019771,3.575094994,2.666048499,2.120969595,1.330904482,2.487274621,2.892094421,3.146163799,3.202529638,3.21498327,2.084337943,2.442808135,3.005720249,1.347447741
Monaco,MCO,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.816929047,1.400489025,4.079621172,4.445118143,3.234587569,9.898873839,6.986009639,5.057713389,3.723041204,5.811989832,6.381450441,7.58983096,12.17898034,12.00046267,4.776794272,4.161027241,4.266396636,2.879380432,2.54699411,3.629043549,2.912307984,1.095090294,1.596420182,2.721993826,4.960170645
Madagascar,MDG,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.899394157,0.090036943,0.894460596,0.665431647,0.714979938,0.200292248,0.063297117,-0.117334625,-0.137772235,-0.190017919,-0.015186997,-0.016809075,-0.001880887,0.079164281,0.219409498,-0.004733656,0.322907841,0.108002098,0.091238102,0.403579181,0.569459514,0.420351638,0.568843602,0.377944678,0.16262717,0.252994068,0.206045777,0.328537068,0.377908965,1.364810639,1.791923807,1.711171943,0.273965167,0.202025729,1.044689838,1.458008013,4.607492074,9.260115473,10.577931,13.44854207,9.13867162,7.059791267,7.036803516,4.554644412,4.433872726,2.897276485,4.564607585,3.527971606,4.417939796,
Maldives,MDV,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,-0.306144729,-0.066992014,-6.008030259,0.415011038,-0.127849741,0.951595038,3.805440568,3.610134357,0.711699541,2.321466091,2.603573341,2.658831511,2.316981633,2.140685595,2.456659133,1.812258378,2.068298726,2.244855089,2.132576087,2.091211587,3.573781889,2.360552923,2.755600741,3.020036091,4.314674454,4.554996736,4.051980515,7.088056791,7.979034445,6.735340125,8.363764331,15.26593239,7.898939479,10.95038209,9.016594968,7.251038963,10.42760511,9.666581143,10.10869819,
Middle East & North Africa,MEA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.48505764,0.175214074,0.459209197,0.208812166,-1.694794977,1.303381498,0.032125569,0.598685685,0.715040234,0.104847969,-0.369264659,1.437676189,2.164129434,1.056106723,1.116518603,0.339536291,0.426058104,-0.007388316,0.350880511,0.248452456,0.371588933,0.534303898,0.798502094,0.883571959,0.883724982,0.296803072,0.694376346,1.326157347,1.44681947,0.874810382,1.306321969,1.153950053,1.065816867,1.824487751,2.594314519,4.790953749,6.106380298,5.967177375,4.322357483,3.502688995,3.179688477,1.942713325,1.808076418,1.543567122,1.069175484,1.30191506,1.602943855,1.724691475,1.886887251,
Mexico,MEX,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.878679617,0.783163265,0.39465708,0.826700434,0.706605556,0.520921591,0.821615274,0.39981099,0.642110244,0.98988266,1.018820953,1.166088701,1.029743065,1.403695728,0.836854164,1.016290409,1.783722244,1.785269635,1.585251599,1.4336,1.008215838,1.52071211,1.209667654,0.876509663,2.078860325,2.645648506,2.235071889,2.563839791,2.422927439,2.322605748,2.596709943,3.972481833,3.11551958,2.498643439,3.185216164,2.965112808,2.132282462,3.142469456,2.908353113,2.128245498,1.965986632,2.090945384,1.461222099,3.693839776,2.312333392,3.045782488,3.496115116,2.848470537,3.165752627,2.295307471
Marshall Islands,MHL,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.64067275,0.60167394,0.636869184,-0.876722337,0.863934759,2.310854418,1.290100248,4.540618092,3.718755977,9.652226394,-5.769858133,-2.512951509,11.68767474,17.33983281,4.898862728,-2.921804001,-1.523669639,2.741201648,4.40714909,
Middle income,MIC,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.764274944,0.819093444,0.500361329,0.829649927,0.683385852,0.806054968,0.471908555,0.502243846,0.590115523,0.498631498,0.454445118,0.605857396,0.515341905,0.491530254,0.455739093,0.528007756,0.442185,0.495572354,0.735682739,0.768994204,0.667494865,0.959892738,1.132961332,1.518983268,1.868781017,1.872538875,2.145930674,2.680207792,2.750328993,2.928236474,2.48499413,2.701179277,2.52245113,2.288141525,2.563467805,3.042437562,3.275972237,3.751884224,3.573606768,2.50226919,2.976349187,3.005682949,2.587650791,2.686583196,2.252970657,2.295011599,2.044137716,1.842312279,1.956223416,1.626550331
North Macedonia,MKD,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.674805195,0.202774366,0.24099993,0.400613299,4.024174384,2.363659352,5.765058703,12.65812804,2.841789245,2.406686354,5.439959716,2.32207818,6.229860637,8.798282278,6.172716992,2.760452387,3.204382649,4.839814287,3.467445259,3.720364386,0.535807548,2.947029118,5.147552589,3.367268167,5.136906198,3.756616048
Mali,MLI,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,-0.139503499,0.698700966,0.106442681,-0.027842369,0.314550191,0.274028766,0.290783341,-0.072487418,0.19179863,0.134485717,0.239127392,0.114082344,0.242652515,0.816723741,0.207846337,-0.452125276,-0.286482482,0.325054796,0.291658581,0.213642963,0.044242241,-0.772766547,0.144104554,0.836613065,4.117231002,0.97860433,2.757051459,0.327244517,0.900941116,2.03720857,6.025896991,-0.316548673,1.538330257,1.558288192,2.564518556,2.145934359,2.529738478,2.719051151,6.344938572,3.476134537,4.279676494,3.197773355,2.324705974,1.002572547,2.101621457,2.540902495,3.637985992,2.719931173,
Malta,MLT,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,4.626641562,4.363469173,1.509631839,1.49070029,2.828027313,3.340159043,2.67326153,2.952472488,2.713578384,1.615885557,2.130285666,3.140268276,1.690260259,2.102603663,2.381980658,1.697054709,1.524889308,1.107362041,2.020484671,2.438008822,1.178558952,3.274047587,2.802675463,2.08334545,5.058845978,11.40105554,8.76673222,3.69717145,8.23941374,16.1614272,18.33488215,10.25183047,-11.14391159,16.82974139,123.569952,340.4429652,370.5039175,451.6393122,165.2837576,16.94226988,105.6671275,82.04589388,36.10447513,5.023272309,1.379171665,34.08135673,27.46668424,31.2485931,32.52965187,30.27209991
Myanmar,MMR,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.86117768,3.215657535,2.220705026,2.377757667,2.000162896,1.959663965,1.901821283,3.517516697,2.71127181,2.92355416,1.818972023,4.201276512,2.225400651,3.740856005,3.323363757,6.021339071,4.879264197,5.805170188,1.695194117,
Middle East & North Africa (excluding high income),MNA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.414385215,0.305501564,0.369571506,1.047310783,0.703110363,0.572536984,0.205261368,0.461092217,0.874736479,0.690996784,0.515836802,0.514143291,0.203208,0.208989461,0.294390741,0.352580552,0.297731746,0.245198263,0.433493759,0.453047945,0.142207709,0.59724045,1.160981104,1.035459056,0.889325526,0.374283204,0.46535421,1.270511643,1.052523692,0.886888406,1.21201617,1.64449985,1.994208928,2.141697925,1.796938968,2.615632119,3.76555418,3.364914596,2.87318258,2.324201163,1.848194593,1.056354231,1.390602871,1.077036874,0.504813159,0.661107819,0.981138427,1.224750695,1.300748921,
Montenegro,MNE,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.46675154,21.45494086,37.27248349,18.31889868,12.26614123,15.12152544,9.996709983,10.81826057,17.26030557,5.179361994,11.54432481,8.819206598,8.266907722
Mongolia,MNG,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.004833956,0,0,,,0.467419686,0.151789769,1.002080118,0.745287601,0.674854439,1.181524109,2.11696807,1.680836311,2.874953005,4.723122798,4.968462353,5.567339626,8.245484738,4.664502196,7.434995704,7.189689659,8.801887026,15.02161543,13.60448462,23.52633713,43.91211162,34.75598261,16.37007552,2.762588323,0.802747344,-37.15476254,13.07878846,14.88719591,17.63783662
Northern Mariana Islands,MNP,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.607399425,0.956527742,1.168559877,1.253123499,1.551235505,1.741366448,1.294020872,4.18476942,6.48205892,2.508150079,4.809471718,6.175250746,5.383687926,6.265794992,1.438111806,2.74487196,3.99762441,5.100720968,7.816124996,11.35004669,25.47664541,34.46370265,39.45620334,28.21616393,24.25152905,26.20549649,17.54336326,18.19766206,
Mauritania,MRT,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.258560522,1.203924955,0.538719577,1.997009375,0.59052778,-17.44473153,0.200605647,0.516122911,0.355376296,6.642995121,2.585499192,1.125661676,1.35016457,0.117435318,0.793597239,0.691209995,0.378446603,0.12482179,0.136162437,0.239048417,0.447020779,0.106378543,0.34881625,0.871081973,0.106932672,0.33414321,-0.020427921,-0.160710342,0.006526596,0.761331101,2.253190467,4.392735228,3.789427799,4.970775932,17.10484024,27.65203618,3.856764368,3.22021204,6.670673461,-0.065014056,2.318904272,8.70334474,20.6013054,15.58901996,7.623617042,8.135857773,4.237313191,8.703509731,1.0037356,
Mauritius,MUS,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,0.446426901,0.275633611,0.431449497,0.143978867,0.103484072,0.058771398,0.162046163,0.148867821,0.473536461,0.74016207,0.507615784,0.912392511,1.112154958,1.640924426,1.546656613,0.608270686,0.456357591,0.451451533,0.56176746,0.462654962,0.829077234,1.320109835,0.291879466,1.136198937,5.696405198,-0.599865225,0.662488345,1.07676585,0.211203296,0.643837301,1.518865354,4.181080395,3.78088837,2.811755101,4.298002643,3.762320541,5.047854804,2.418386829,3.558121416,1.851264745,3.096387146,3.340643174,2.619682188,
Malawi,MWI,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,2.960090872,2.627351779,2.487299539,1.733134615,4.137646804,3.60555371,1.447075163,0.686791826,0.961607166,-0.115676927,0.766097015,0.090244655,0.508429672,0.208774798,2.259089157,0.046274962,-0.247538381,0.007653597,1.263837483,0.58419752,1.238853274,-1.302446233,-0.394550298,0.386354549,2.114787865,0.403807904,0.692565749,0.558295259,0.691439461,3.295652375,1.491247431,1.124378614,0.16877643,2.053255695,3.10150872,3.821120329,0.889478543,2.806014103,3.672693352,0.793568757,1.393891227,10.15434383,-0.147400175,8.17848083,9.889322031,8.097843672,2.129563444,1.43100155,1.475042078,
Malaysia,MYS,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,2.432604616,2.356078734,2.260438819,2.244552689,6.01110783,3.769208638,3.450274281,3.089074722,3.056483048,2.703291629,3.813715701,5.057831364,5.212561933,4.153743438,2.349423975,2.226631023,1.762689094,1.313416535,2.039636235,4.293264,5.298123388,8.136329636,8.760474402,7.482853658,5.829614258,4.710245402,5.035342931,5.136241158,2.997750852,4.921466665,4.038428624,0.597029318,3.166124323,2.920942095,3.50787262,2.734393126,4.727194488,4.686888049,3.280787035,0.056692268,4.268663866,5.074455346,2.829056466,3.494301779,3.141267795,3.270949574,4.471318192,2.937208936,2.389996038,
North America,NAC,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.262411303,0.240745634,0.242845237,0.328552613,0.425851212,0.306454342,0.257728522,0.274340366,0.359508098,0.465360529,0.720284584,0.749837596,0.582946089,0.405540633,0.703513841,0.231449243,0.678943104,1.358779433,1.116098844,1.336499391,1.214439755,0.562376611,0.52481003,0.731716483,0.83252263,1.003636528,1.223646695,1.487733894,2.435942463,3.297411732,3.796059755,1.774695275,1.158687542,1.004715284,1.630679863,1.181771208,2.396211219,2.937194893,2.528774213,1.149782508,1.769741893,1.739524111,1.662457465,1.905895458,1.635322282,2.87767847,2.612451696,1.815726833,1.37077325,1.539047972
Namibia,NAM,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,1.018735958,0.498277328,-0.00740296,-0.060608193,-0.018960941,1.061369851,4.024855557,3.452304569,1.71719565,2.694184878,3.881199338,3.261920948,2.217420628,2.514875095,1.338139651,5.121311574,10.91159371,4.503987382,1.35309576,3.449785056,5.474362223,7.788058694,7.655796736,8.84235788,9.340205298,2.551688073,6.510312852,7.986158715,6.469571269,3.606060497,7.189450356,3.480022036,2.931903105,1.363799999,-0.101166285
New Caledonia,NCL,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.514572529,,,,,,,,,,,,,,,,,,,
Niger,NER,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.418515167,-0.764158272,0.121166471,0.105665238,0.673290366,2.150853444,0.928972703,0.995004522,2.404120386,2.218239727,1.95811367,-0.281573187,1.398491926,0.067384654,0.098981995,-0.651267069,-0.651652979,0.286842543,0.094522958,-0.071767583,1.154006467,0.339679567,1.653088609,-1.534961887,0.209318792,0.096552864,0.357057009,0.825314818,-0.067219718,0.063679183,0.7044407,0.923792429,0.28270289,0.546936553,0.652335954,1.137308808,0.849874296,1.739747032,3.92072113,8.707840759,10.22321761,12.26497665,8.981220339,7.082295219,7.609276384,5.47682413,2.929931003,3.033393984,3.633361938,
Nigeria,NGA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,1.634006584,3.114867861,2.484843267,2.459956251,1.034345032,1.692361519,0.933655816,1.222448337,0.577458572,0.655098278,-1.150855803,0.329731934,0.301613208,0.375338495,0.257421832,0.65845266,0.352544297,1.159069795,0.762696402,4.282087862,1.08795099,1.450317769,1.87601773,4.847790004,5.790847305,0.762195576,0.977520982,0.862276325,0.548616188,1.692557514,1.641739329,1.608284185,1.964726797,1.911463474,1.374086175,2.828830019,2.056023761,2.189934296,2.431642644,2.930908157,1.658474771,2.154610831,1.539029779,1.080240346,0.825653017,0.619545715,1.099403957,0.932279763,0.501678507,
Nicaragua,NIC,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,1.931531879,1.609056372,1.135276235,1.207054199,0.907357459,0.685349882,0.698100539,0.446457061,0.326777766,0.183263748,0.572468925,-0.001225345,0.404300156,0.003645189,0.239716744,-0.000372604,0.002079211,0.062577675,-0.003420877,0.276356312,0.066372417,2.82105613,0.836680054,2.208995767,1.208847067,2.147099242,2.785287802,4.633293719,4.707387717,6.946449705,5.217991628,2.821639385,3.902980206,3.782089333,4.313640892,3.814067387,4.240459079,5.141871084,7.382652015,5.228542428,5.593334702,9.579239117,7.289238644,7.425125548,7.44162316,7.446279287,6.764238337,5.599181643,2.749567436,
Netherlands,NLD,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,1.65754324,1.688902092,1.379274252,1.557601995,1.264410011,1.229309944,0.53229377,0.47654841,0.694307414,0.954617275,1.167488321,1.096089776,0.774546108,0.885002319,1.193041827,1.045999344,1.557819201,1.236108046,1.825567453,3.313237578,3.353636969,1.717195065,1.704449131,1.804638947,1.879701017,2.698679061,3.68584505,2.647078659,8.588628467,9.210568357,15.15447847,12.05874241,5.403792763,3.534331981,21.29134764,30.63656066,51.20483983,86.58908577,20.62558999,11.04179359,13.67345153,36.73002673,28.56699931,37.48073486,13.20199376,41.91876291,30.84237464,11.54324474,-26.18266513,3.086424559
Norway,NOR,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.499448924,0.644581086,0.697060387,0.92747691,1.274603635,0.66816294,1.033299414,1.850958,1.052840981,0.755391158,0.092825218,1.050379872,0.718349985,0.539366688,-0.285861781,-0.648495094,1.29454314,0.201684595,0.275672098,1.471530411,0.836441265,-0.29020152,-0.510642626,0.822301973,2.152412861,1.573882182,2.34068795,2.797907546,3.662264602,3.587597582,4.865519279,1.833750291,1.540348018,1.826185306,1.859462653,3.256481585,3.437084526,6.187028113,4.451751149,2.236141349,5.045810033,2.066358679,5.475490173,-0.261803344,0.650516595,1.885447809,-5.061703915,1.481097955,-1.527986538,0.444986182
